2024-03-23 17:56:23,301 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-23 20:33:35,729 | INFO  | PListStore:[C:\apache-activemq-6.1.0\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2024-03-23 20:33:35,729 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2024-03-23 20:33:35,730 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2024-03-23 20:33:35,730 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2024-03-23 20:33:35,812 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-60041-1711212983709-0:1) uptime 2 hours 37 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2024-03-23 20:33:35,812 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-60041-1711212983709-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2024-03-24 11:08:05,763 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:05,775 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:05,802 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | WrapperSimpleAppMain
2024-03-24 11:08:05,803 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-24 11:08:05,935 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-24 11:08:06,136 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:06,137 | INFO  | PListStore:[C:\apache-activemq-6.1.0\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2024-03-24 11:08:06,137 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:06,137 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:06,311 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-53314-1711274886150-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:06,420 | INFO  | Listening for connections at: tcp://DESKTOP-2726HRP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 11:08:06,420 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 11:08:06,427 | INFO  | Listening for connections at: amqp://DESKTOP-2726HRP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 11:08:06,428 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 11:08:06,436 | INFO  | Listening for connections at: stomp://DESKTOP-2726HRP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 11:08:06,437 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 11:08:06,445 | INFO  | Listening for connections at: mqtt://DESKTOP-2726HRP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 11:08:06,446 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 11:08:06,458 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-24 11:08:06,546 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-24 11:08:06,703 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7836b4e9{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2024-03-24 11:08:06,777 | INFO  | Listening for connections at ws://DESKTOP-2726HRP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2024-03-24 11:08:06,777 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 11:08:06,777 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-53314-1711274886150-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:06,778 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 11:08:07,954 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-24 11:08:07,954 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-24 11:08:24,782 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1803177029-54
2024-03-24 11:41:07,841 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | Session-HouseKeeper-19b46707-1
2024-03-24 13:29:39,457 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1803177029-76
2024-03-24 13:33:28,511 | WARN  | Transport Connection to: tcp://127.0.0.1:50078 failed: Channel was inactive for too (>30000) long: tcp://127.0.0.1:50078 | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ InactivityMonitor Worker 0
2024-03-24 14:21:03,145 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | Session-HouseKeeper-19b46707-1
2024-03-24 14:45:53,861 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-53314-1711274886150-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-21
2024-03-24 14:45:53,871 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2024-03-24 14:45:53,873 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2024-03-24 14:45:53,874 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2024-03-24 14:45:53,875 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-03-24 14:45:53,879 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2024-03-24 14:45:53,880 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: stomp://0.0.0.0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-03-24 14:45:53,995 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2024-03-24 14:45:54,013 | INFO  | PListStore:[C:\apache-activemq-6.1.0\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-21
2024-03-24 14:45:54,014 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2024-03-24 14:45:54,014 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2024-03-24 14:45:54,015 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2024-03-24 14:45:54,058 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-53314-1711274886150-0:1) uptime 3 hours 37 minutes | org.apache.activemq.broker.BrokerService | Thread-21
2024-03-24 14:45:54,058 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-53314-1711274886150-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-21
2024-03-24 14:46:06,734 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:06,746 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:06,778 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | WrapperSimpleAppMain
2024-03-24 14:46:06,778 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-24 14:46:06,881 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-24 14:46:07,126 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:07,127 | INFO  | PListStore:[C:\apache-activemq-6.1.0\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2024-03-24 14:46:07,127 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:07,127 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:07,311 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-51859-1711287967147-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:07,427 | INFO  | Listening for connections at: tcp://DESKTOP-2726HRP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 14:46:07,428 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 14:46:07,433 | INFO  | Listening for connections at: amqp://DESKTOP-2726HRP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 14:46:07,435 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 14:46:07,441 | INFO  | Listening for connections at: stomp://DESKTOP-2726HRP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 14:46:07,442 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 14:46:07,448 | INFO  | Listening for connections at: mqtt://DESKTOP-2726HRP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 14:46:07,449 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 14:46:07,456 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-24 14:46:07,541 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-24 14:46:07,689 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@23705b2b{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2024-03-24 14:46:07,756 | INFO  | Listening for connections at ws://DESKTOP-2726HRP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2024-03-24 14:46:07,756 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 14:46:07,756 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-51859-1711287967147-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:07,756 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 14:46:08,871 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-24 14:46:08,871 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2024-03-24 14:46:20,351 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp231186996-60
2024-03-24 14:47:26,938 | INFO  | Removing message ActiveMQ.DLQ(ID:DESKTOP-2726HRP-50077-1711283508333-1:1:3:1:1) | org.apache.activemq.web.controller.DeleteMessage | qtp231186996-58
2024-03-24 14:47:28,609 | INFO  | Removing message ActiveMQ.DLQ(ID:DESKTOP-2726HRP-53532-1711276753414-1:1:2:1:1) | org.apache.activemq.web.controller.DeleteMessage | qtp231186996-58
2024-03-24 15:24:37,784 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-51859-1711287967147-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-22
2024-03-24 15:24:37,786 | INFO  | socketQueue interrupted - stopping | org.apache.activemq.transport.tcp.TcpTransportServer | ActiveMQ Transport Server Thread Handler: tcp://0.0.0.0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-03-24 15:24:37,786 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: tcp://0.0.0.0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2024-03-24 15:24:37,792 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2024-03-24 15:24:37,794 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2024-03-24 15:24:37,796 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2024-03-24 15:24:37,800 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2024-03-24 15:24:37,818 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2024-03-24 15:24:37,821 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | Thread-22
2024-03-24 15:24:37,825 | INFO  | PListStore:[C:\apache-activemq-6.1.0\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-22
2024-03-24 15:24:37,826 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-22
2024-03-24 15:24:37,826 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-22
2024-03-24 15:24:37,826 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-22
2024-03-24 15:24:37,851 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-51859-1711287967147-0:1) uptime 38 minutes | org.apache.activemq.broker.BrokerService | Thread-22
2024-03-24 15:24:37,851 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-51859-1711287967147-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-22
2024-03-24 15:24:54,929 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 15:24:54,972 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\apache-activemq-6.1.0\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 15:24:55,053 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | WrapperSimpleAppMain
2024-03-24 15:24:55,054 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-24 15:24:55,305 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2024-03-24 15:24:55,733 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 15:24:55,738 | INFO  | PListStore:[C:\apache-activemq-6.1.0\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2024-03-24 15:24:55,738 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 15:24:55,739 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 15:24:55,989 | INFO  | Apache ActiveMQ 6.1.0 (localhost, ID:DESKTOP-2726HRP-52253-1711290295777-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2024-03-24 15:24:56,223 | INFO  | Listening for connections at: tcp://DESKTOP-2726HRP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 15:24:56,224 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 15:24:56,230 | INFO  | Listening for connections at: amqp://DESKTOP-2726HRP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 15:24:56,233 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 15:24:56,238 | INFO  | Listening for connections at: stomp://DESKTOP-2726HRP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 15:24:56,240 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 15:24:56,246 | INFO  | Listening for connections at: mqtt://DESKTOP-2726HRP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2024-03-24 15:24:56,247 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2024-03-24 15:24:56,289 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-24 15:24:56,389 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2024-03-24 15:24:56,724 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@501a42c1{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2024-03-24 15:24:56,854 | INFO  | Listening for connections at ws://DESKTOP-2726HRP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
